20190202.010126,EDV5006,CRJ9,1.527186,13625.000000,231.900000,312.700000,JFK
20190202.133908,EDV5389,CRJ9,4.981275,13750.000000,234.900000,320.200000,JFK
20190202.142856,AAL1,A321,1.717364,13750.000000,254.500000,373.600000,JFK
20190202.230649,JBU263,A321,5.582879,12500.000000,254.900000,257.900000,JFK
20190203.005627,DAL2675,B752,0.791495,14600.000000,234.600000,360.700000,JFK
20190203.084002,LRC671,A320,0.707793,11575.000000,233.700000,356.200000,JFK
20190203.153905,JBU2359,A320,5.301325,13725.000000,244.700000,353.800000,JFK
20190203.163557,JBU1691,A320,5.647680,11575.000000,234.900000,342.400000,JFK
20190203.175224,AAL3,A321,1.535418,13275.000000,237.100000,346.400000,JFK
20190204.002205,DAL2654,,3.848903,13325.000000,241.700000,358.800000,JFK
20190204.005953,JBU611,A321,1.896295,11400.000000,237.800000,348.700000,JFK
20190204.131305,JBU675,A320,1.366947,14175.000000,237.600000,363.700000,JFK
20190204.132935,AAL1,A321,1.198280,11600.000000,236.800000,354.700000,JFK
20190204.151552,DAL1666,B764,1.856557,13850.000000,237.500000,405.600000,JFK
20190204.225857,AMX403,,4.439980,15500.000000,242.600000,373.900000,JFK
20190205.024551,DAL1987,B752,2.525727,15125.000000,239.200000,373.500000,JFK
20190205.132615,AMX405,,0.803201,13150.000000,236.100000,315.600000,JFK
20190205.140549,DAL1558,B712,2.396491,12400.000000,238.600000,345.600000,JFK
20190205.163635,JBU423,A321,4.867520,10925.000000,233.000000,320.600000,JFK
20190205.163945,EJA561,C68A,1.115059,15550.000000,259.700000,331.300000,JFK
20190205.201817,EDV5311,CRJ2,5.606419,11350.000000,236.300000,293.400000,JFK
20190206.012748,AAL631,A321,4.439604,11900.000000,242.400000,343.100000,JFK
20190206.124443,JBU163,A320,5.227907,12975.000000,243.500000,352.000000,JFK
20190206.135912,EDV5394,CRJ9,0.121337,10900.000000,234.600000,333.500000,JFK
20190206.164857,EDV5372,CRJ9,4.241292,10850.000000,240.500000,320.600000,JFK
20190207.033245,JBU1723,A321,1.587971,15125.000000,237.200000,341.500000,JFK
20190207.203240,AMX409,B789,1.240602,14150.000000,236.500000,344.200000,JFK
20190207.204420,EDV5046,CRJ9,5.708793,14825.000000,245.000000,331.100000,JFK
20190208.140904,FDX442,B763,4.669661,12150.000000,232.500000,223.200000,JFK
20190209.013515,AAL631,A321,1.602826,14525.000000,231.600000,315.300000,JFK
20190209.025314,ENY4077,E135,3.745824,14725.000000,260.400000,246.400000,JFK
20190209.130645,JBU123,A321,0.699919,12200.000000,235.000000,324.600000,JFK
20190209.172447,DAL2645,A320,0.428577,10400.000000,233.700000,334.800000,JFK
20190210.000607,DAL2919,A320,1.592887,12350.000000,236.800000,352.500000,JFK
20190210.013258,JBU1415,A321,4.307538,10900.000000,237.800000,313.200000,JFK
20190210.145532,ASA1023,A320,5.487913,10725.000000,238.700000,307.800000,JFK
20190210.171840,DAL1762,B752,1.732748,14700.000000,236.500000,327.600000,JFK
20190210.213328,DAL2633,A319,4.741201,11125.000000,237.700000,303.000000,JFK
20190210.235833,SKW3913,,0.828386,13175.000000,235.400000,283.200000,JFK
20190211.004205,DAL2919,A320,0.412824,11300.000000,234.900000,351.000000,JFK
20190211.132046,JBU189,A321,0.775775,12300.000000,234.900000,287.100000,JFK
20190211.151733,SKW3900,,4.842350,12925.000000,239.200000,288.800000,JFK
20190211.165814,ASA1025,A320,2.545172,15450.000000,238.700000,315.900000,JFK
20190211.211937,DAL2633,A319,1.369420,12125.000000,235.900000,351.400000,JFK
20190213.131512,DAL2646,B712,5.017978,12825.000000,233.400000,261.600000,JFK
20190128.142113,DAL1103,A321,5.728253,6800.000000,44.300000,240.400000,LGAarr
20190128.150958,AAL1788,A321,5.706619,6800.000000,44.300000,285.000000,LGAarr
20190128.152315,SWA1255,B737,5.339451,6775.000000,48.200000,274.800000,LGAarr
20190128.192830,DAL2289,A320,5.775410,6875.000000,43.800000,205.100000,LGAarr
20190128.203630,ENY3354,E135,4.776712,6850.000000,48.900000,208.400000,LGAarr
20190128.233824,ENY3741,E135,5.693924,6875.000000,44.200000,268.000000,LGAarr
20190129.001032,EDV3339,CRJ9,5.737083,6875.000000,44.300000,280.700000,LGAarr
20190129.012041,AAL1311,B350,5.733697,6850.000000,44.100000,271.600000,LGAarr
20190129.020500,ENY3604,E135,5.740238,6875.000000,44.100000,275.800000,LGAarr
20190129.170334,ENY3335,E135,3.629608,6975.000000,53.800000,294.800000,LGAarr
20190129.201239,AAL1608,A321,5.739339,8050.000000,44.100000,321.800000,LGAarr
20190129.205542,DAL2949,A319,5.776035,8075.000000,44.000000,318.200000,LGAarr
20190129.210929,DAL2876,A321,5.704659,8075.000000,43.800000,278.700000,LGAarr
20190129.211543,EDV5393,CRJ2,5.719871,7450.000000,44.300000,328.100000,LGAarr
20190130.000824,AAL2716,B738,5.719612,7100.000000,44.300000,234.800000,LGAarr
20190130.134741,RPA4315,E170,5.364776,8100.000000,44.300000,307.600000,LGAarr
20190130.134933,RPA6063,E170,5.341660,7950.000000,58.900000,311.800000,LGAarr
20190130.135914,SKW3839,,5.718865,8925.000000,44.200000,318.200000,LGAarr
20190130.163816,JBU62,A320,5.765580,7525.000000,44.500000,309.700000,LGAarr
20190130.214122,SWA426,B737,5.737386,7675.000000,44.000000,323.900000,LGAarr
20190131.161553,AAL1263,A321,5.734470,8025.000000,43.900000,290.000000,LGAarr
20190131.195837,AAL1608,A321,5.781037,6575.000000,44.300000,280.700000,LGAarr
20190131.213541,SKW3912,,5.693648,6600.000000,44.100000,282.900000,LGAarr
20190201.040023,AAL360,B738,5.712463,8525.000000,44.200000,292.800000,LGAarr
20190201.041203,RPA6149,E170,5.751926,9525.000000,44.300000,356.400000,LGAarr
20190201.163841,ENY3931,E135,5.748610,7150.000000,44.600000,285.000000,LGAarr
20190201.210147,RPA9860,E170,5.693138,6600.000000,44.200000,297.000000,LGAarr
20190202.034935,DAL2400,A320,2.333276,7575.000000,44.100000,280.000000,LGAarr
20190202.192458,LXJ91,GLEX,5.731066,6775.000000,44.000000,282.200000,LGAarr
20190203.022452,AAL313,,5.928281,9850.000000,44.300000,356.400000,LGAarr
20190203.171901,AAL1639,A321,5.739339,8475.000000,37.500000,297.400000,LGAarr
20190203.183635,JBU1572,A320,5.599736,6850.000000,44.200000,288.500000,LGAarr
20190203.230224,ENY3416,E135,4.681071,9000.000000,44.300000,285.000000,LGAarr
20190203.235327,NKS174,,5.735909,7875.000000,43.900000,290.000000,LGAarr
20190204.121930,EDV3472,CRJ9,5.877253,9750.000000,41.800000,291.100000,LGAarr
20190204.202814,JBU362,A320,5.581365,7850.000000,43.900000,298.500000,LGAarr
20190205.014058,UAL1284,B738,5.714274,6925.000000,44.200000,298.400000,LGAarr
20190205.022256,UAL251,B738,5.705185,9800.000000,44.000000,318.200000,LGAarr
20190205.022535,RPA4491,E170,5.807987,9175.000000,43.900000,308.400000,LGAarr
20190205.105222,RPA4613,E170,5.697908,7325.000000,44.000000,296.300000,LGAarr
20190205.144957,ENY3791,E135,4.391163,8900.000000,44.600000,293.500000,LGAarr
20190205.193812,ENY3336,E135,3.022427,10000.000000,44.000000,374.100000,LGAarr
20190206.141311,SWA445,B737,5.349517,6775.000000,50.300000,291.200000,LGAarr
20190206.170752,AAL1639,A321,5.723570,6750.000000,44.300000,290.600000,LGAarr
20190206.184825,SKW4265,,5.873503,6850.000000,44.900000,294.900000,LGAarr
20190206.222954,AAL1722,A321,5.740230,8075.000000,35.200000,320.700000,LGAarr
20190206.223926,RPA4327,E170,5.888013,8650.000000,44.200000,316.800000,LGAarr
20190207.181505,EDV5388,CRJ9,5.706399,9825.000000,44.300000,328.100000,LGAarr
20190207.212327,DAL2876,A321,3.963343,6850.000000,48.200000,240.100000,LGAarr
