20190128.025748|A4F022|SWA3386|B737|5.710635|9200.000000|41.100000|319.700000
20190128.030222|040046|ETH509|B788|0.360640|6000.000000|159.400000|264.900000
20190128.030700|AB0961|ENY3948|E135|1.216660|15650.000000|185.100000|345.400000
20190128.030859|A96BA2|JBU1389|A320|0.563992|5925.000000|159.100000|266.500000
20190128.032022|AAD3C9|UAL149|B772|0.364720|6050.000000|159.500000|265.800000
20190128.032411|A05A01|UAL1149|B752|0.470574|5950.000000|159.200000|265.200000
20190128.032433|A39100|DAL2400|A320|5.795951|9025.000000|44.500000|312.600000
20190128.032652|A35AE4|AAL313||5.703292|6925.000000|41.500000|297.600000
20190128.033540|A8B760|UAL979|B764|0.407683|6250.000000|159.700000|267.700000
20190128.035701|ABB57A|ASH6337|E170|5.779323|7275.000000|38.800000|301.600000
20190128.035955|A0EE34|ASQ4182|E145|0.410160|5900.000000|159.000000|262.400000
20190128.040027|A4105B|DAL1798||5.721511|8200.000000|43.500000|303.400000
20190128.040223|A4CC1C|UAL2333|A320|0.419494|6250.000000|158.000000|266.500000
20190128.040515|A50CB7|RPA4439|E170|5.705700|7975.000000|44.100000|302.000000
20190128.040520|A9C737|RPA3573|E170|0.397696|6050.000000|157.100000|264.800000
20190128.042230|A5C2DD|UAL522|A320|0.251937|6150.000000|168.800000|268.100000
20190128.042358|A2C5DB|SKW3834|E170|5.697849|6925.000000|44.200000|298.400000
20190128.043435|AB2C04|AAL360|B738|5.710868|7650.000000|41.500000|288.300000
20190128.043652|A3A9EB|AAL1171||5.716224|6925.000000|44.300000|286.400000
20190128.045326|A68D6F|JBU1262|A320|5.956460|6850.000000|36.800000|302.200000
20190128.065045|AD4EB4|AMX401|B738|1.580205|15250.000000|256.300000|291.300000
20190128.084708|A62455|TAI567|A320|2.210025|13450.000000|234.100000|318.600000
20190128.102028|ABBB24|AAL1500|B738|2.326573|14925.000000|245.800000|332.100000
20190128.111936|A32AD1|DAL2850|B737|4.638093|13400.000000|231.500000|350.100000
20190128.112150|ADE252|JBU583|A321|0.593607|12950.000000|234.500000|334.100000
20190128.113629|A81B2A|NKS521|A320|5.147297|15725.000000|179.900000|384.000000
20190128.113907|A29337|SKW3844||5.717579|6900.000000|44.100000|281.500000
20190128.114038|A93225|AAL2268|B752|1.326399|12975.000000|235.900000|350.000000
20190128.114045|AB0961|ENY3469|E135|4.726785|7300.000000|44.000000|279.400000
20190128.114454|A3FF4E|RPA5918|E170|5.703202|6950.000000|44.300000|283.600000
20190128.114658|AC623C|EDV5390|CRJ2|5.832540|6950.000000|44.400000|281.400000
20190128.114718|A3B4D6|AAL2214|B738|0.442693|14275.000000|235.300000|330.600000
20190128.115607|A5106E|RPA4331|E170|5.736574|6900.000000|44.100000|282.900000
20190128.115945|A694A6|LXJ523|CL30|1.500327|11625.000000|231.800000|324.700000
20190128.120025|A521F8|N43NG|PC12|5.728847|6900.000000|44.300000|239.000000
20190128.120901|A2F721|SKW3755||5.698562|6900.000000|44.100000|281.500000
20190128.122124|A28F80|SKW3805||5.703870|6850.000000|44.100000|285.700000
20190128.123509|A9EA96|AAL1746|A319|5.713935|6850.000000|44.000000|285.000000
20190128.123846|A5307F|RPA4316|E170|5.714798|6850.000000|44.300000|285.000000
20190128.124025|A7E276|NKS139|A320|0.804552|15775.000000|151.100000|405.500000
20190128.124254|A7946A|JBU1289|A320|4.564708|15075.000000|166.700000|390.500000
20190128.124422|A689B8|JBU163|A320|1.234248|11550.000000|236.300000|333.100000
20190128.124455|AB62D3|SWA2296|B738|5.701408|6900.000000|44.000000|283.600000
20190128.124717|AB673B|ENY3780|E135|5.740238|6825.000000|44.100000|280.000000
20190128.124952|A2C224|SKW3524|E170|5.696993|6825.000000|44.000000|285.000000
20190128.125002|AD8BED|JBU53|A321|1.976421|10875.000000|238.000000|326.600000
20190128.125004|A6D95B|N540QS|C68A|1.976324|14250.000000|171.800000|364.700000
20190128.125153|AAB2BF|JBU675|A320|2.119513|13350.000000|238.100000|371.000000
20190128.125214|ACC040|EDV5340|CRJ9|5.739297|6825.000000|44.000000|286.400000
20190128.125505|AC6118|UAL1290|A319|0.626844|14675.000000|150.900000|421.200000
20190128.125529|A3C259|EDV5349|CRJ9|5.696993|6800.000000|44.300000|273.700000
20190128.125740|A41412|DAL2788||5.737552|6900.000000|44.300000|283.600000
20190128.130046|A21D14|SWA1494|B737|5.713092|6800.000000|44.400000|278.600000
20190128.130419|A226C5|FFT1510|A320|5.704372|6800.000000|44.100000|236.900000
20190128.130616|A42B45|DAL369|A320|5.737238|6825.000000|44.100000|235.500000
20190128.131009|AB9278|AMX405|B738|5.114006|13100.000000|237.200000|315.400000
20190128.131942|A845F4|JBU272|A320|5.749702|6800.000000|44.200000|287.100000
20190128.132244|A3B87F|DAL2923|A320|5.725589|7125.000000|44.300000|286.400000
20190128.132748|A41C69|DAL1526|A320|1.513481|13275.000000|237.100000|362.300000
20190128.133010|A3D10F|DAL2504|A319|5.480483|13475.000000|244.700000|356.100000
20190128.133258|A3A9B6|EDV5389|CRJ9|3.788893|12850.000000|241.500000|328.900000
20190128.133525|A1682C|AAL1610|B752|2.512198|12650.000000|239.400000|346.100000
20190128.133620|A694DD|JBU198|A320|5.735585|6825.000000|40.500000|286.600000
20190128.134359|A08317|EDV5041|CRJ9|2.972013|6825.000000|44.100000|278.600000
20190128.134555|AC06BE|RPA5924|E170|5.715810|6825.000000|44.000000|282.200000
20190128.134636|AD8C4C|AAL1444|B738|1.010969|14875.000000|236.500000|333.400000
20190128.134854|AC7B1B|JBU1701|A321|0.921553|12950.000000|234.900000|351.000000
20190128.135141|ACA79D|EDV5236|CRJ9|5.660274|6700.000000|44.400000|274.400000
20190128.135317|AB649A|DAL1657|B764|0.420728|10825.000000|233.500000|354.600000
20190128.135327|AA44CF|UAL1523|B764|0.473833|15000.000000|147.400000|404.700000
20190128.135608|AC02B4|AAL2514|B738|2.506700|14700.000000|239.500000|342.500000
20190128.135725|ABB282|ENY4050|E135|5.736008|6800.000000|44.700000|271.500000
20190128.135859|A2ABDA|SKW3900|E170|0.798144|13975.000000|234.900000|333.800000
20190128.140236|AAA244|UAL1040|B739|0.504736|14225.000000|159.400000|395.200000
20190128.140407|A1A56D|RPA5879|E170|5.703579|6800.000000|44.000000|280.800000
20190128.140755|ACC6D1|AAL1327|B738|0.883499|14600.000000|234.400000|329.700000
20190128.141014|A6FB2E|DAL215|B752|0.438907|10800.000000|234.300000|349.700000
20190128.141257|424195|CAY793|B733|3.586083|12350.000000|236.800000|359.700000
20190128.141319|A28812|SKW3839||5.699447|7825.000000|44.200000|291.400000
20190128.141655|A4350C|DAL2358|A320|5.731872|6775.000000|44.300000|276.500000
20190128.142113|A3A8BA|DAL1103|A321|5.728253|6800.000000|44.300000|240.400000
20190128.142148|A83787|UAL1514|B739|1.223197|14825.000000|159.500000|411.000000
20190128.142231|A9607D|JBU289|A320|0.358263|13775.000000|234.100000|285.000000
20190128.142459|AAB18C|SWA445|B737|5.716643|6800.000000|44.700000|241.800000
20190128.142519|A1C05D|UCA4929|E45X|0.250711|15350.000000|177.600000|351.300000
20190128.142718|A0308A|N111GK|BE33|2.195565|2500.000000|224.300000|170.400000
20190128.142748|ADBDC9|DAL2743|B712|1.548032|11825.000000|236.800000|341.700000
20190128.143004|A34AE0|DAL2511|A321|5.745551|6825.000000|44.200000|242.600000
20190128.143041|A49F89|UAL1444|B737|0.350793|12825.000000|160.100000|384.000000
20190128.143201|A6CC41|DAL481|B752|1.040711|12100.000000|236.300000|343.900000
20190128.143320|A0ACB6|UAL1486|B738|0.400414|14625.000000|159.200000|396.900000
20190128.143559|AA8A8A|TAI571||0.648672|11500.000000|235.400000|336.500000
20190128.143722|A37EB0|AAL1554||5.700547|6775.000000|44.200000|241.200000
20190128.143954|A0339F|UCA4959|E45X|0.936395|14400.000000|158.700000|355.200000
20190128.144043|A3B028|DAL2933|A321|5.734562|6775.000000|44.300000|243.300000
20190128.144328|A83174|NKS604|A320|3.829559|6975.000000|44.000000|286.400000
20190128.144346|A85C3E|JBU927|A320|1.436889|15025.000000|167.700000|418.600000
20190128.144517|0C2068|CMP803|B738|4.633740|14650.000000|194.000000|327.700000
20190128.144913|A894F2|JBU921|A320|2.690624|12925.000000|237.700000|342.100000
20190128.145145|A9DB78|SWA3493|B737|5.698571|6825.000000|44.200000|244.000000
20190128.145256|A6C781|JBU795|A320|0.792417|14700.000000|235.100000|349.800000
20190128.145527|A3F401|DAL1583|A321|5.725614|6775.000000|44.300000|275.100000
20190128.145901|A2B348|SKW3917|E170|5.137545|6800.000000|44.300000|270.800000
20190128.145934|A373DA|DAL1097|A320|1.270044|12125.000000|236.500000|360.800000
20190128.150958|ACCED9|AAL1788|A321|5.706619|6800.000000|44.300000|285.000000
20190128.151339|A39710|DAL2588|A320|5.800447|6800.000000|44.100000|284.300000
20190128.151723|A091F3|EDV3316|CRJ9|5.907700|6800.000000|42.100000|280.400000
20190128.152000|A23A03|UAL1624|B738|0.433550|15550.000000|160.600000|406.100000
20190128.152047|A50CB7|RPA4333|E170|5.726904|6775.000000|44.300000|283.600000
20190128.152315|A22839|SWA1255|B737|5.339451|6775.000000|48.200000|274.800000
20190128.152528|A89812|GJS6199|CRJ7|1.138970|14450.000000|153.500000|390.000000
20190128.153301|A402DD|DAL1972|A321|3.553846|6800.000000|35.400000|238.100000
20190128.153550|A3DC47|DAL2926|A320|1.938026|14800.000000|237.600000|334.000000
20190128.154525|AD4747|AAL1330|B738|5.733777|6800.000000|44.100000|238.300000
20190128.154732|AD4F72|JBU751|A321|0.953299|14425.000000|236.000000|365.300000
20190128.154929|A9B26F||GLF5|5.802003|6400.000000|45.600000|218.500000
20190128.155249|ABAECB|ENY3919|E135|5.702447|6800.000000|43.400000|205.100000
20190128.160344|A08E82|RPA4318|E170|5.708911|6800.000000|44.200000|207.900000
20190128.160616|A1A1B6|RPA5874|E170|5.892233|6800.000000|44.200000|205.100000
20190128.161541|A4DB20|N41166|PA31|0.452566|5825.000000|159.000000|170.300000
20190128.161912|A2FE8F|SKW3966||5.691709|6800.000000|44.200000|206.500000
20190128.162249|AC045E|ASH6222|E170|5.690645|6800.000000|44.500000|238.300000
20190128.162802|ACF486|AAL1263|A321|4.024659|6875.000000|54.200000|261.400000
20190128.162958|A4B294|RPA4527|E170|5.710729|6800.000000|44.100000|282.900000
20190128.163928|A39E6B|DAL1105|A319|5.750235|7200.000000|44.400000|282.900000
20190128.164140|A28F80|SKW3823||5.703870|6800.000000|44.100000|284.300000
20190128.164256|A7566A|LXJ572|CL30|1.203424|1825.000000|147.200000|240.200000
20190128.164547|A3E658|AAL2669|B350|5.706830|6800.000000|44.000000|272.300000
20190128.164722|AA1F2F|EJA751|CL30|5.742289|6800.000000|44.300000|285.000000
20190128.164724|A02D68|N110NJ|C206|5.924306|2225.000000|198.300000|133.800000
20190128.165025|AB8EBA|ENY3343|E135|4.958354|7000.000000|44.500000|263.800000
20190128.165509|AB384E|ENY3335|E135|3.242139|7450.000000|73.000000|229.000000
20190128.170214|A2E5EC|SKW3850||5.701803|6825.000000|44.000000|282.200000
20190128.170353|4D0114|CLX6601|B748|1.411274|12125.000000|237.100000|357.300000
20190128.170419|A7869B|AAL1639|A321|5.580763|6950.000000|44.300000|282.200000
20190128.170527|ADED77|JBU1729||2.153015|15250.000000|238.300000|351.600000
20190128.171628|A6F482|UAL1573|B737|5.720752|6825.000000|44.000000|241.900000
20190128.171822|A42EFC|DAL2930|A320|5.751868|6850.000000|44.300000|241.800000
20190128.172236|A8712A|JBU62|A320|5.758483|6825.000000|44.100000|238.300000
20190128.172431|A8C802|NKS718|A321|4.741802|6850.000000|58.700000|221.200000
20190128.172829|A2F721|SKW3759||5.698562|6825.000000|44.000000|205.800000
20190128.173100|AB7FDE|ENY3320|E135|5.672868|6825.000000|43.800000|238.300000
20190128.173958|AD3098|SWA4|B737|4.448229|7800.000000|53.500000|272.400000
20190128.175238|AAE1E2|ENY3471|E135|5.710173|6850.000000|44.200000|249.600000
20190128.175550|AB35CB|AAL1274|B738|1.503697|13650.000000|237.300000|355.300000
20190128.175746|A3EB89|N35148|C172|0.337935|4900.000000|159.800000|124.700000
20190128.175802|A2BAB6|SKW178K|E170|5.840807|6825.000000|58.000000|241.700000
20190128.181516|A3A155|DAL2914|A321|5.724848|6825.000000|44.300000|282.200000
20190128.181739|A0D19E|AAL1056|A321|5.708257|7150.000000|44.300000|285.000000
20190128.182033|A7456C|JBU1572|A320|5.473179|6600.000000|54.100000|282.800000
20190128.183313|A791C0|AAL696|A321|5.707499|7050.000000|44.100000|284.300000
20190128.183551|A2C224|SKW4265|E170|5.696993|7575.000000|44.000000|210.000000
20190128.183743|A2ABDA|SKW3909|E170|4.522385|7825.000000|44.300000|233.400000
20190128.184058|123456|N45PL||3.946645|2025.000000|105.300000|170.100000
20190128.184120|A339B4|DAL1788|A321|2.967646|6850.000000|44.000000|210.000000
20190128.184141|AB5607|N83AF|C172|5.401152|1800.000000|153.400000|109.600000
20190128.184250|ACC040|EDV3391|CRJ9|5.739297|6850.000000|44.100000|238.300000
20190128.184443|AAADF8|SWA1828|B737|5.774750|6850.000000|39.000000|236.800000
20190128.184939|A0DDFB|AAL1249|A321|5.458422|6850.000000|59.000000|207.700000
20190128.185150|AAC3F4|JBU893|A320|1.396411|14825.000000|159.400000|323.700000
20190128.185229|AC06BE|RPA5931|E170|5.704659|6850.000000|44.200000|206.500000
20190128.185511|A2E235|SKW4072||5.948612|6825.000000|58.400000|207.900000
20190128.190526|A3FF26|DAL1588|A321|5.740292|6875.000000|44.300000|283.600000
20190128.191248|AC74F9|EDV3455|CRJ9|4.833631|6825.000000|70.600000|207.800000
20190128.191506|A55090|RPA4323|E170|5.178419|6875.000000|68.900000|208.000000
20190128.191620|A3BDA6|DAL2917|A321|4.807613|6875.000000|37.600000|203.200000
20190128.191923|AB7260|ENY3493|E135|5.517852|6875.000000|58.600000|211.000000
20190128.192318|ADE609|JBU1183|A321|2.207380|11350.000000|238.600000|337.500000
20190128.192419|A2FAD8|SKW3955||5.696961|6875.000000|44.000000|203.000000
20190128.192623|A3AD5A|DAL1098|A320|0.680385|15175.000000|235.800000|372.200000
20190128.192830|A3B111|DAL2289|A320|5.775410|6875.000000|43.800000|205.100000
20190128.193426|A031BD|AAL1862|A320|5.742458|6875.000000|44.000000|241.900000
20190128.193824|A39100|DAL1599|A320|5.806484|6850.000000|44.300000|283.600000
20190128.194148|A7E20A|JBU398|A320|5.731691|6700.000000|42.500000|281.000000
20190128.194749|A2C93F|EDV5294|CRJ9|5.668266|6900.000000|44.400000|274.400000
20190128.195040|A41144|DAL2601|A320|5.722291|6775.000000|44.400000|281.400000
20190128.195204|A35AE4|AAL1556||5.703292|6875.000000|44.400000|281.400000
20190128.195511|A0FCD4|AAL1608|A321|5.728287|6850.000000|44.300000|282.200000
20190128.195718|A517DC|RPA4370|E170|5.702195|6875.000000|44.000000|282.200000
20190128.195827|A0A900|UAL886|B752|0.458797|15025.000000|159.000000|381.500000
20190128.195851|A707A3|JBU581|A320|1.111815|11075.000000|236.400000|333.900000
20190128.200302|A96BA2|JBU362|A320|5.763899|6775.000000|43.700000|280.800000
20190128.200548|A4E538|RPA4498|E170|5.707137|6875.000000|44.100000|284.300000
20190128.200728|A3E8DC|DAL2858|A321|5.707104|8325.000000|43.200000|293.600000
20190128.200927|0D0939|VIV3945||2.179177|15975.000000|243.900000|358.700000
20190128.201658|A83174|NKS922|A320|5.879149|6850.000000|44.700000|284.300000
20190128.202049|AB9628|ENY3546|E135|5.726161|6825.000000|45.300000|270.100000
20190128.202520|ADBDC9|DAL1566|B712|1.472072|15125.000000|237.100000|359.500000
20190128.203413|A10931|AAL1187|A321|5.727607|8275.000000|48.700000|260.800000
20190128.203506|A03398|ASQ4056|E45X|1.686946|15700.000000|169.800000|362.700000
20190128.203630|AAF475|ENY3354|E135|4.776712|6850.000000|48.900000|208.400000
20190128.203819|A1B449|RPA5929|E170|4.406723|6875.000000|48.300000|257.100000
20190128.204210|AD6F93|JBU325|A321|1.919491|11275.000000|238.100000|336.900000
20190128.204309|A28F80|SKW3826||5.763951|6850.000000|57.100000|229.900000
20190128.204347|A6C3CA|JBU429|A320|3.104709|13850.000000|240.100000|366.900000
20190128.204658|0D04D9|XAMAM||4.504355|12250.000000|180.900000|337.000000
20190128.204749|AC623C|EDV5393|CRJ2|5.631239|6875.000000|45.600000|280.000000
20190128.205216|A36F7E|DAL2960|A319|3.592922|6875.000000|58.400000|284.200000
20190128.205449|A39AB4|DAL2949|A319|5.777431|6875.000000|39.500000|207.400000
20190128.205805|A8A0D9|RPA3660|E170|0.432644|5875.000000|176.700000|277.500000
20190128.205959|A3B50F|AAL1457||5.721255|6875.000000|44.000000|236.200000
