20181223.002137,NKS1529,0.417171,6375.000000,159.500000
20181223.002140,DAL2037,1.287221,14250.000000,232.600000
20181223.003012,JBU1511,0.556466,6075.000000,151.600000
20181223.003527,UAL1054,0.386520,6050.000000,160.000000
20181223.004110,UAL1225,0.665649,6075.000000,159.400000
20181223.004203,DAL2376,0.168784,13575.000000,234.700000
20181223.005110,UAL434,0.380262,6150.000000,160.500000
20181223.005608,JBU611,0.695616,11375.000000,235.000000
20181223.010041,00000000,1.270938,13000.000000,211.900000
20181223.010434,UCA4966,0.371532,7000.000000,160.300000
20181223.010800,AAL487,0.990781,11125.000000,233.100000
20181223.010902,DAL1702,1.348829,15825.000000,188.500000
20181223.011256,UAL1071,0.571195,6400.000000,158.900000
20181223.011605,DAL1667,2.591942,12200.000000,239.000000
20181223.011704,UAL120,0.588828,6150.000000,159.200000
20181223.011801,DAL896,0.648346,15250.000000,186.900000
20181223.012131,UAL1543,0.265004,6100.000000,159.900000
20181223.012511,JBU1272,5.786693,7025.000000,44.000000
20181223.012638,JBU1523,0.799637,12200.000000,235.900000
20181223.013726,ENY3948,0.014578,15725.000000,187.300000
20181223.013813,UAL64,0.403416,6700.000000,159.400000
20181223.014016,UAL51,0.395793,6100.000000,159.400000
20181223.014421,DAL2757,1.240942,12825.000000,232.500000
20181223.014906,ENY3586,0.888534,12500.000000,235.800000
20181223.015238,DAL2915,0.401510,12450.000000,235.300000
20181223.015448,JBU355,1.137611,12050.000000,235.800000
20181223.015801,JBU225,1.698262,13925.000000,231.400000
20181223.015907,UAL711,0.478297,6375.000000,159.100000
20181223.020118,DAL1807,0.951519,13975.000000,233.600000
20181223.020912,UAL1149,0.697328,6175.000000,160.000000
20181223.021400,AAL313,5.692597,7000.000000,43.700000
20181223.021605,UAL1857,0.402095,6225.000000,159.400000
20181223.022040,AAL1240,1.718771,12675.000000,231.500000
20181223.022257,EDV3413,0.546628,14025.000000,235.100000
20181223.022549,JBU65,0.314134,13200.000000,261.300000
20181223.023002,JBU135,0.531183,12275.000000,234.700000
20181223.024319,EDV5081,1.864919,13500.000000,231.600000
20181223.024938,AAL1942,5.724749,7025.000000,44.300000
20181223.025132,DAL842,5.705743,6975.000000,44.400000
20181223.025422,DAL2803,5.610692,9925.000000,44.100000
20181223.025706,NKS1159,0.433361,7575.000000,158.800000
20181223.025902,UAL1552,0.299083,6075.000000,158.900000
20181223.030349,DAL2108,5.689197,7375.000000,44.300000
20181223.030927,JBU429,5.255182,12800.000000,254.000000
20181223.031052,JBU672,5.731657,6975.000000,44.000000
20181223.031623,AAL1171,5.710595,7400.000000,44.200000
20181223.031800,UAL979,0.326177,8000.000000,156.900000
20181223.032226,UAL1084,0.346604,8575.000000,153.600000
20181223.032814,UAL2333,0.688902,11850.000000,159.200000
20181223.033404,DAL952,5.727851,7000.000000,44.200000
20181223.034215,ASH6337,5.703584,6975.000000,44.200000
20181223.034624,JBU1389,0.344785,8400.000000,159.200000
20181223.035137,UAL149,0.365578,7425.000000,158.600000
20181223.042020,UCA4912,0.390096,6100.000000,159.800000
20181223.043007,UAL318,0.864056,11300.000000,159.500000
20181223.043635,NAX76C,0.425761,8675.000000,159.700000
20181223.044635,JBU97,0.874492,12175.000000,232.900000
20181223.044807,JBU711,1.605767,12125.000000,232.000000
20181223.045944,JBU1623,3.172333,11750.000000,267.000000
20181223.052155,JBU1443,0.419530,11025.000000,159.300000
20181223.052727,UAL1471,5.381537,6725.000000,158.200000
20181223.052853,JBU1823,2.412410,12025.000000,238.000000
20181223.054602,NKS1035,0.343779,11300.000000,159.100000
20181223.061817,AAL1637,5.720801,6500.000000,44.000000
20181223.062717,JBU1198,5.779663,8100.000000,38.400000
20181223.064812,ETH513,0.766810,10775.000000,159.200000
20181223.072732,AIJ5995,0.776437,12225.000000,233.200000
20181223.074416,N5272R,3.322218,1350.000000,193.800000
20181223.082346,JBU905,4.320591,11525.000000,181.400000
20181223.085155,AMX401,3.585129,12800.000000,233.000000
20181223.101813,AAL1500,4.063315,12875.000000,243.100000
20181223.111913,UAL1261,3.848897,12525.000000,181.500000
20181223.112654,JBU27,4.424179,12650.000000,181.000000
20181223.113351,DAL1148,0.794558,14275.000000,233.900000
20181223.113525,SWA4045,3.463183,9050.000000,182.400000
20181223.113936,UAL1290,1.724415,12625.000000,184.000000
20181223.114348,NKS705,3.480125,14000.000000,187.800000
20181223.114618,EDV5125,5.701865,7775.000000,44.300000
20181223.114750,JBU2419,0.595602,14275.000000,233.100000
20181223.115416,AAL2234,1.214349,12225.000000,236.400000
20181223.115820,JBU1143,5.307434,5950.000000,159.000000
20181223.120016,AAL2643,4.681489,14275.000000,244.200000
20181223.120407,UAL1456,0.886551,10400.000000,160.000000
20181223.120818,N620WA,1.156817,4900.000000,147.100000
20181223.120821,UAL369,0.382322,8575.000000,159.600000
20181223.121754,SKW3791,5.708359,6825.000000,44.300000
20181223.121905,N36MM,1.420309,15250.000000,182.900000
20181223.122134,DAL2763,1.310677,14700.000000,188.900000
20181223.122329,SKW3685,4.410658,8075.000000,44.200000
20181223.122841,GTI1115,3.904583,11200.000000,235.000000
20181223.123157,UAL1109,1.061870,7550.000000,181.100000
20181223.123537,UAL1030,0.377121,6550.000000,159.100000
20181223.123959,DAL1165,0.079046,13075.000000,234.600000
20181223.124707,JBU123,0.578649,12225.000000,234.600000
20181223.124755,RPA3502,0.804852,6000.000000,129.100000
20181223.125526,DAL2822,0.826546,12475.000000,235.800000
20181223.125610,NKS139,0.332955,5900.000000,160.300000
20181223.125927,JBU885,0.947735,15850.000000,233.400000
20181223.130250,JBU163,0.764782,14925.000000,233.700000
20181223.130843,JBU219,1.934171,15325.000000,251.900000
20181223.131104,AMX405,0.291384,14425.000000,234.300000
20181223.131307,UAL1520,0.358442,6175.000000,159.000000
20181223.131830,UAL1048,0.625958,5875.000000,141.000000
20181223.132108,DAL2991,0.348275,13475.000000,258.100000
20181223.132348,N202QS,0.491440,13725.000000,159.300000
20181223.133233,DAL2025,2.372157,11075.000000,239.500000
20181223.133318,LXJ453,5.724375,8975.000000,44.300000
20181223.133505,AAL1444,2.430938,14300.000000,238.500000
20181223.133619,DAL886,5.739420,7100.000000,44.400000
20181223.133946,JBU198,5.719334,7750.000000,44.200000
20181223.134237,JBU841,4.838702,11650.000000,241.300000
20181223.134443,JBU525,3.998004,12150.000000,242.600000
20181223.134555,SKW3705,1.388920,13950.000000,237.100000
20181223.134659,JBU677,2.224604,14975.000000,238.100000
20181223.134815,AAL2514,2.266293,13600.000000,238.900000
20181223.134942,EDV5022,2.687357,13100.000000,239.500000
20181223.135357,UCA4894,0.729420,5925.000000,122.500000
20181223.135519,JBU1203,1.076124,6025.000000,147.400000
20181223.135606,N193MB,3.820902,2400.000000,15.300000
20181223.135945,UAL1523,0.332505,6525.000000,159.400000
20181223.140036,DAL2793,4.306336,10825.000000,233.300000
20181223.140231,JBU1289,0.325158,5850.000000,159.000000
20181223.140235,JBU675,4.484427,14800.000000,242.900000
20181223.140238,N193MB,3.640648,1900.000000,215.500000
20181223.140320,UAL1627,5.435812,5775.000000,159.700000
20181223.140752,DAL2169,5.695793,8175.000000,44.200000
20181223.140922,UAL1657,4.466062,5775.000000,159.300000
20181223.141052,DAL1428,5.742899,9225.000000,44.000000
20181223.141502,RPA6130,2.322697,12775.000000,238.600000
20181223.141510,,0.964973,5800.000000,137.200000
20181223.141546,AAL1554,5.745736,7725.000000,44.200000
20181223.141751,UAL1287,0.441239,6350.000000,158.400000
20181223.141907,N496EC,0.105564,1225.000000,105.500000
20181223.142032,RPA3430,0.605709,5850.000000,136.100000
20181223.142132,SWA6917,5.682664,6775.000000,44.000000
20181223.142312,DAL773,5.730073,8925.000000,43.900000
20181223.142345,UAL1050,0.362924,5825.000000,139.500000
20181223.142358,N121J,3.049575,1125.000000,214.300000
20181223.142511,JBU2423,2.478759,12175.000000,239.400000
20181223.142744,DAL1526,5.746269,9225.000000,44.100000
20181223.143023,DAL1619,5.729056,7200.000000,44.200000
20181223.143118,N496EC,5.615029,2175.000000,283.100000
20181223.143155,UAL1514,0.347104,5800.000000,159.000000
20181223.143232,ENY4050,4.086579,7900.000000,43.800000
20181223.143320,EDV5161,0.798103,12950.000000,235.500000
20181223.143414,UAL1444,0.319198,5825.000000,159.100000
20181223.143416,N496EC,2.482342,2650.000000,270.000000
20181223.143611,N836MF,0.981153,14825.000000,163.100000
20181223.143704,EDV5226,0.443761,13000.000000,234.200000
20181223.143903,JBU323,1.167495,11975.000000,236.400000
20181223.143923,N550GW,2.721037,14775.000000,165.100000
20181223.144405,UAL1486,0.478297,5825.000000,159.200000
20181223.144609,EDV3433,0.434119,8775.000000,171.200000
20181223.144741,N363QS,2.983554,5775.000000,150.200000
20181223.144918,UAL1519,0.118538,5800.000000,156.600000
20181223.145058,DAL481,0.854300,13175.000000,233.900000
20181223.145059,,0.264210,5800.000000,154.100000
20181223.145300,DAL2536,1.896953,12775.000000,237.600000
20181223.145457,JBU643,0.512144,5800.000000,154.800000
20181223.145730,UAL1548,0.594570,5775.000000,159.000000
20181223.150109,ENY3803,3.429618,7750.000000,43.100000
20181223.150151,N418CT,0.429242,5800.000000,160.200000
20181223.150323,JBU927,0.823693,5800.000000,128.400000
20181223.150514,N300TW,0.461886,5975.000000,158.500000
20181223.150616,EDV5164,2.777922,6850.000000,44.400000
20181223.150628,UAL343,0.704851,5825.000000,157.300000
20181223.150637,SKW3937,0.280382,12225.000000,235.100000
20181223.150901,DAL2362,5.729046,7125.000000,44.200000
20181223.150909,EJA626,1.778519,5800.000000,108.800000
20181223.150956,JBU921,4.680126,11250.000000,234.700000
20181223.151018,,0.983330,5800.000000,146.300000
20181223.151229,N59JE,0.614152,5775.000000,159.100000
20181223.151459,DAL1890,5.714248,8500.000000,44.100000
20181223.151551,SKW3660,5.404614,7025.000000,37.500000
20181223.151735,EDV5068,5.943578,6800.000000,40.600000
20181223.151909,JBU243,1.637342,10775.000000,236.400000
20181223.152209,N48176,1.197284,9400.000000,65.200000
20181223.152347,N297PJ,0.930127,15100.000000,160.500000
20181223.152502,JBU795,0.736482,11775.000000,233.700000
20181223.152511,RPA3742,0.487891,6075.000000,159.400000
20181223.152841,UAL1042,0.664438,5775.000000,157.000000
20181223.153400,NKS149,0.592985,6300.000000,110.400000
20181223.153454,UAL1480,5.200161,5775.000000,158.500000
20181223.153752,UAL1040,0.403169,5925.000000,157.900000
20181223.153948,HAL51,1.697955,10825.000000,237.500000
20181223.154123,SKW4116,5.715810,8525.000000,44.600000
20181223.154239,EDV5160,0.357553,12750.000000,234.700000
20181223.154821,EJA344,0.563319,11925.000000,235.000000
20181223.155501,GTH24,0.579114,15075.000000,159.100000
20181223.155741,UAL832,0.404535,5975.000000,160.500000
20181223.155919,UAL1470,5.352979,5775.000000,155.000000
20181223.160038,N555HS,0.526284,4750.000000,176.400000
20181223.160249,NKS300,5.783619,6775.000000,41.300000
20181223.160408,UAL1624,0.463209,6475.000000,158.900000
20181223.160657,DAL2277,5.748971,6800.000000,44.200000
20181223.160959,SKW3642,5.707407,6800.000000,44.000000
20181223.161043,DAL1527,5.803862,15025.000000,194.000000
20181223.161203,JBU272,5.731281,6800.000000,40.100000
20181223.161339,ASQ4459,0.302812,6150.000000,159.100000
20181223.161836,AAL2669,5.742287,6800.000000,44.300000
20181223.162015,UAL625,0.730930,5875.000000,150.000000
20181223.162240,N387MB,0.376472,5850.000000,159.200000
20181223.162311,ENY3575,5.707298,6800.000000,44.000000
20181223.162555,DAL2151,5.696267,8075.000000,44.300000
20181223.162849,RPA4527,5.695772,7475.000000,44.300000
20181223.163028,JBU1043,0.406629,6775.000000,159.000000
20181223.163250,N451KR,2.404428,14775.000000,161.900000
20181223.163324,DAL8800,5.727665,8700.000000,43.900000
20181223.164012,FLYHERE,2.222473,6500.000000,361.000000
20181223.164153,PRD81,0.485855,6700.000000,159.100000
20181223.164352,EJA141,1.705390,14400.000000,172.700000
20181223.164502,ENY3343,5.737030,7475.000000,44.400000
20181223.164815,DAL2630,1.348829,7400.000000,44.200000
20181223.165117,UCA4959,0.191107,5975.000000,177.500000
20181223.165241,AIJ2995,1.355987,11900.000000,254.600000
20181223.165526,RPA4509,5.868926,6800.000000,44.300000
20181223.165603,EJM809,1.898193,14800.000000,161.700000
20181223.165645,N4181T,3.887689,2200.000000,88.600000
20181223.170043,RPA4569,0.245629,15750.000000,234.600000
20181223.170247,JBU751,1.466150,13575.000000,255.800000
20181223.170421,DAL2781,1.491020,15575.000000,256.800000
20181223.170558,AAL1639,5.724397,8250.000000,44.200000
20181223.170912,SKW3759,5.990431,9725.000000,44.000000
20181223.173146,JBU1827,1.452874,11750.000000,167.300000
20181223.174040,ENY3970,2.764745,16000.000000,191.100000
20181223.174709,AAL1060,0.454094,7675.000000,159.500000
20181223.175130,JBU305,0.689175,10900.000000,174.900000
20181223.180220,UAL1624,1.645921,11975.000000,172.400000
20181223.180627,UCA4964,0.362772,8875.000000,159.100000
20181223.181437,N1181Q,1.136485,8350.000000,207.300000
20181223.181628,AAL429,1.398695,13625.000000,232.200000
20181223.182521,SKW3824,5.766733,7475.000000,38.800000
20181223.182615,N789LR,4.454184,15475.000000,193.500000
20181223.184313,DAL966,5.609165,6850.000000,44.200000
20181223.184521,JBU893,5.659547,5825.000000,159.300000
20181223.185022,DAL2993,1.443702,13475.000000,252.700000
20181223.185236,ENY3493,5.756216,6825.000000,44.100000
20181223.185605,SWA2352,5.697438,8875.000000,43.900000
20181223.185754,DAL2801,0.610022,14175.000000,234.100000
20181223.185834,DAL2683,4.432587,8975.000000,44.100000
20181223.190055,SOO7640,1.031285,15300.000000,233.200000
20181223.190237,JBU1895,4.249584,15875.000000,190.000000
20181223.191418,UAL662,1.303555,5950.000000,167.000000
20181223.191428,DAL1242,5.713214,8325.000000,44.300000
20181223.191816,RPA3432,5.105131,5825.000000,165.400000
20181223.192014,JBU575,0.890244,13900.000000,235.400000
20181223.192117,N42GJ,0.353405,5825.000000,159.400000
20181223.192255,VIV3945,3.859882,14050.000000,241.400000
20181223.192313,AJT881,1.063654,5825.000000,150.900000
20181223.193008,AAL1862,5.704012,7025.000000,44.400000
20181223.194411,RPA4702,5.688818,6850.000000,44.200000
20181223.194419,N66CP,1.673922,2325.000000,256.700000
20181223.194425,N88TS,0.421769,5800.000000,160.800000
20181223.194740,DAL2375,5.720077,6850.000000,44.100000
20181223.195956,TAI399,0.331392,6000.000000,159.100000
20181223.200028,SKW3744,5.708359,8000.000000,43.900000
20181223.200132,JBU1973,0.092067,5925.000000,155.900000
20181223.200345,SWA5229,5.049693,6825.000000,37.000000
20181223.200424,UAL1021,0.602431,5875.000000,159.200000
20181223.200524,EDV5157,5.706733,6825.000000,44.300000
20181223.200645,DAL1586,5.768115,6825.000000,44.200000
20181223.200749,RPA6026,1.435177,13350.000000,252.800000
20181223.200855,ENY3546,5.672539,6825.000000,44.000000
20181223.201120,NKS525,4.030281,5850.000000,159.400000
20181223.201622,DAL2275,4.988090,7750.000000,44.200000
20181223.201826,RPA5870,2.111093,13525.000000,238.200000
20181223.202900,DAL2294,5.821557,6850.000000,44.000000
20181223.203220,NKS922,5.677718,6975.000000,44.300000
20181223.203540,RPA3463,0.367937,6500.000000,159.500000
20181223.203611,N73EC,4.550532,1100.000000,209.200000
20181223.203934,DAL976,5.717233,7150.000000,44.300000
20181223.204420,AAL2068,5.728430,6850.000000,44.200000
20181223.204825,AMX409,0.470652,10800.000000,235.300000
20181223.205244,DAL2171,5.711811,8325.000000,44.200000
20181223.205418,JBU719,1.328192,14700.000000,233.000000
20181223.205705,DAL2870,0.946667,12350.000000,235.800000
20181223.210817,DAL2629,5.704454,8250.000000,44.500000
20181223.211128,628GE,0.268814,5900.000000,160.500000
20181223.211328,N2755Y,0.301299,2550.000000,253.800000
20181223.211726,RPA4665,5.714808,7125.000000,44.200000
20181223.211945,DAL2758,5.813926,6850.000000,44.200000
20181223.212015,ENY3716,0.746062,14175.000000,234.800000
20181223.212156,UAL2332,0.759940,5825.000000,158.900000
20181223.212225,SLI415,1.292073,14325.000000,235.000000
20181223.212251,DAL1174,5.733777,7350.000000,44.200000
20181223.212821,SKW3737,5.734677,6825.000000,44.200000
20181223.213255,EDV5369,0.459028,13650.000000,234.900000
20181223.213411,UAL1222,0.428861,5925.000000,158.500000
20181223.213824,DAL2477,0.704679,13475.000000,235.900000
20181223.214016,DAL883,5.747414,6850.000000,44.200000
20181223.214245,ENY3943,5.724792,7100.000000,44.400000
20181223.215346,RPA4356,5.712084,7400.000000,44.000000
20181223.215651,UCA4936,0.362769,6050.000000,158.600000
20181223.220049,DAL1473,4.726768,6850.000000,44.200000
20181223.220721,DAL2790,5.718079,6850.000000,44.200000
20181223.221430,JBU1119,0.947735,11975.000000,236.500000
20181223.222213,DAL1993,1.161992,13375.000000,236.100000
20181223.222651,AAL1722,5.717833,7700.000000,43.900000
20181223.223422,RPA4413,5.706576,6850.000000,44.100000
20181223.224107,UAL1923,0.439185,8575.000000,158.700000
20181223.224619,AAL1580,0.499313,9200.000000,158.900000
20181223.225113,AIJ2997,0.316401,11875.000000,234.200000
20181223.225707,JBU1013,0.821105,12400.000000,235.100000
20181223.225954,DAL1902,5.952862,7850.000000,44.200000
20181223.230005,AMX403,0.380671,14150.000000,234.100000
20181223.230531,JBU477,0.897125,13250.000000,236.000000
20181223.231048,N287VC,5.665321,2375.000000,167.800000
20181223.231114,AAL302,1.831325,12625.000000,237.500000
20181223.232830,UAL2398,5.554944,9550.000000,159.000000
20181223.233451,NKS174,5.783619,9400.000000,44.200000
20181223.233601,DAL969,1.080963,12725.000000,235.900000
20181223.234240,RPA5869,2.586722,13175.000000,239.100000
20181223.234356,SWA6668,5.754263,6850.000000,44.300000
20181223.234416,DAL2947,4.456998,11050.000000,235.600000
20181223.234557,RPA4332,5.688228,6925.000000,44.000000
20181223.234600,NKS1529,0.613174,5900.000000,158.800000
20181223.234711,JBU2227,0.429579,6075.000000,164.200000
20181223.234951,EDV5505,5.126625,7175.000000,44.200000
20181223.235700,UAL2029,0.434276,6075.000000,159.900000
20181223.235725,AAL2423,2.437000,12600.000000,238.500000
20181223.235901,JBU227,0.158924,6325.000000,178.300000
20181224.000110,TAP202,0.418687,6025.000000,170.200000
20181224.000140,DAL689,5.807376,7975.000000,44.200000
20181224.000615,SKW4160,1.924941,13725.000000,237.800000
20181224.001337,EDV5392,5.489972,11300.000000,236.000000
20181224.001523,AAL332,5.710641,6850.000000,44.200000
20181224.002150,AAL1893,5.725099,7275.000000,44.500000
20181224.002422,UAL434,0.423425,6375.000000,159.300000
20181224.002620,UAL1054,5.630394,5825.000000,160.000000
20181224.002719,SKW3600,5.700992,8675.000000,44.200000
20181224.003010,DAL1667,2.682360,11950.000000,239.300000
20181224.003046,JBU705,0.338183,6125.000000,166.600000
20181224.003628,DAL1660,5.876232,7850.000000,44.200000
20181224.003633,JBU543,0.402375,6075.000000,159.300000
20181224.005102,N9111K,3.138230,3700.000000,68.600000
20181224.005231,AAL1638,1.009326,13800.000000,233.300000
20181224.005744,DAL2757,0.670571,15700.000000,234.700000
20181224.010250,DAL1702,5.797953,16000.000000,191.700000
20181224.010337,QFA12,0.739306,12025.000000,235.200000
20181224.010831,UAL1001,0.371455,8900.000000,159.400000
20181224.011024,RPA6040,0.462703,14500.000000,233.700000
20181224.011034,UAL1905,5.845233,6400.000000,159.400000
20181224.011510,JBU65,0.619213,12550.000000,233.300000
20181224.011740,DAL1867,5.717037,7100.000000,44.100000
20181224.011800,AAL24,0.808557,12600.000000,233.200000
20181224.011921,ENY3550,5.952723,15775.000000,168.200000
20181224.012224,DAL2915,4.046652,11600.000000,237.500000
20181224.013353,NKS779,5.307580,14325.000000,194.800000
20181224.013454,UAL711,0.335358,7125.000000,159.200000
20181224.013717,EDV3299,0.417711,5825.000000,145.800000
20181224.013835,SKW3687,5.707407,7825.000000,44.200000
20181224.015010,AAL300,1.061880,12950.000000,236.200000
20181224.015047,JBU1527,4.249584,7575.000000,159.200000
20181224.015802,JBU97,0.943442,12175.000000,236.200000
20181224.015833,AAL1240,5.154185,13025.000000,236.100000
20181224.020031,DAL2199,0.613694,13950.000000,234.600000
20181224.020039,NKS1159,0.373389,7375.000000,159.700000
20181224.020307,UAL1149,0.383563,6150.000000,159.200000
20181224.020501,UAL1537,0.702585,5875.000000,159.600000
20181224.021720,UAL318,1.412390,7950.000000,183.800000
20181224.021944,N650XF,1.994761,14825.000000,164.000000
20181224.022232,ASH6334,5.805412,6825.000000,44.300000
20181224.022338,ENY3513,5.407013,14050.000000,188.300000
20181224.022555,JBU225,4.733877,12700.000000,236.400000
20181224.023021,UAL1071,0.501729,6450.000000,158.900000
20181224.023452,AAL1942,5.843929,9825.000000,44.100000
20181224.024027,JBU1295,1.326560,13350.000000,245.000000
20181224.024109,JBU905,0.523619,11075.000000,159.900000
20181224.024216,AAL1210,5.250395,6925.000000,44.300000
20181224.024312,JBU127,0.441656,6800.000000,159.000000
20181224.024500,EDV5062,5.491848,8250.000000,44.100000
20181224.024805,DAL952,5.823909,9750.000000,44.200000
20181224.025004,DAL2108,5.821717,7550.000000,44.300000
20181224.025054,RPA3434,0.466874,7275.000000,159.200000
20181224.025308,UAL1857,5.875100,5825.000000,159.400000
20181224.025520,JBU429,0.439462,14125.000000,235.100000
20181224.030134,JBU2905,5.029503,7425.000000,159.500000
20181224.030337,JBU135,3.733976,12250.000000,261.300000
20181224.030642,DAL442,5.740946,9475.000000,44.200000
20181224.030954,DAL842,5.832933,8625.000000,44.000000
20181224.031237,UAL1552,0.817867,8700.000000,163.100000
20181224.032605,AAL1171,5.696649,7025.000000,44.100000
20181224.032724,RPA4439,1.914737,6825.000000,44.100000
20181224.033513,UAL149,0.376020,9025.000000,158.900000
20181224.033835,NKS710,5.753755,7250.000000,44.500000
20181224.034134,ASH6337,5.673402,7825.000000,43.900000
20181224.034837,JBU1389,5.351511,10225.000000,159.600000
20181224.035219,JBU1677,4.330597,14950.000000,247.400000
20181224.035248,JBU1443,0.596755,11050.000000,159.400000
20181224.035440,RPA4454,2.214791,15900.000000,230.700000
20181224.040143,AAL360,5.683798,6875.000000,44.000000
20181224.040606,UAL979,0.401152,9175.000000,159.800000
