False,True,20181226.170211,UAL1102,0.124057,5825.0,157.2,
False,True,20181226.185107,AAL1626,5.757832,8025.0,43.99999999999999,
False,True,20181226.190826,EDV5281,5.728368,9525.0,40.8,
False,True,20181226.203247,DAL2275,5.824957,7075.0,44.10000000000001,non-outlier-LGAarr
False,True,20181226.210040,RPA3463,0.48076599999999997,5600.0,163.3,
False,True,20181226.223859,DAL1951,1.0434050000000001,12100.0,258.7,
False,True,20181226.231150,JBU669,0.7681480000000003,11675.0,251.60000000000002,
False,True,20181226.233850,RPA5887,5.565511,6500.0,44.2,
False,True,20181227.014412,UCA4890,0.31054,6275.0,159.5,
False,True,20181227.022746,JBU905,1.344678,12850.0,146.6,
False,True,20181227.023920,JBU1205,0.605658,12475.0,254.9,
False,True,20181227.164650,NKS300,5.77669,7375.0,39.0,
False,True,20181227.165223,JBU615,3.911836,10350.0,239.90000000000003,
False,True,20181227.172139,JBU62,5.639881,6800.0,44.3,
False,True,20181227.184044,N740FX,0.4749860000000001,4375.0,159.5,
False,True,20181227.192434,DAL2524,5.715645,5950.0,44.10000000000001,
False,True,20181227.194038,AAL1862,5.566155,6400.0,48.9,
False,True,20181227.200500,SKW3744,5.754517,6625.0,47.39999999999999,
False,True,20181227.200810,DAL1586,5.740048,7100.0,42.2,
False,True,20181227.201411,TAI399,0.447594,5425.0,159.2,
False,True,20181227.221328,JBU89,0.9756529999999999,12550.0,262.1,
False,True,20181227.222720,DAL2646,5.502215,7300.0,44.2,
False,True,20181227.224013,JBU227,0.379253,5525.0,173.3,non-outlier-EWR
False,True,20181227.230916,AAL1580,0.341059,5625.0,168.3,
False,True,20181227.231013,JBU1013,5.193846,15150.0,244.0,
False,True,20181227.232149,,5.472649,7275.0,121.1,
False,True,20181227.233015,DAL1902,5.80576,9400.0,39.5,
False,True,20181227.234119,JBU2227,0.746172,7025.0,159.5,
False,True,20181228.000656,UAL2398,5.029164,5400.0,159.8,
False,True,20181228.010716,SKW3651,5.481375,9125.0,44.2,
False,True,20181228.021438,UAL1071,5.905934,5425.0,158.6,
False,True,20181228.023513,N1886S,0.450802,6825.0,174.50000000000003,
False,True,20181228.025817,EDV5062,5.494243,8575.0,44.2,
False,True,20181228.033042,ETH509,5.590034,7800.0,159.2,
False,True,20181228.055059,NKS1035,0.338557,5800.0,163.5,
False,True,20181228.114612,ENY3634,5.605289,8100.0,44.39999999999999,
False,True,20181228.114807,UAL1784,0.288065,6225.0,170.0,non-outlier-EWR
False,True,20181228.114918,EDV5125,5.553999,8800.0,43.99999999999999,
False,True,20181228.132542,DAL1885,5.80576,8225.0,43.99999999999999,
False,True,20181228.143048,DAL215,0.621012,14425.0,257.6,
False,True,20181228.144048,,0.9783030000000003,7675.0,159.6,
False,True,20181228.144750,AAL1554,5.868528,7275.0,34.0,
False,True,20181228.145341,DAL1573,5.75644,6800.0,40.7,
False,True,20181228.150031,ENY3803,5.710792,6800.0,38.8,
False,True,20181228.153732,UAL1040,0.24161999999999997,7650.0,159.1,
False,True,20181228.154346,N296ST,0.328337,5225.0,157.1,
False,True,20181228.161346,RPA6058,5.427127,7875.0,42.2,
False,True,20181228.162303,N820HB,0.33246,6325.0,154.4,
False,True,20181228.164406,ASQ4080,0.349551,6750.0,153.7,
False,True,20181228.173930,AJT880,0.079758,6400.0,159.7,
False,True,20181228.202151,TAI399,0.29591,6550.0,172.8,
False,True,20181228.211430,RPA3463,0.478234,6025.0,152.1,non-outlier-EWR
False,True,20181228.220837,SKW4126,5.787419,8925.0,40.3,
False,True,20181229.003831,SKW3600,5.87217,9150.0,44.10000000000001,
False,True,20181229.005248,AAL631,0.72853,13925.0,245.00000000000006,
False,True,20181229.010821,DAL1807,0.8293070000000001,14350.0,255.30000000000004,
False,True,20181229.013518,SKW3651,5.579072,10100.0,44.10000000000001,
False,True,20181229.013901,SKW3687,5.72134,10050.0,44.10000000000001,
False,True,20181229.014208,QFA12,5.40034,9875.0,235.90000000000003,
False,True,20181229.020700,UCA4980,0.193896,6725.0,170.2,non-outlier-EWR
False,True,20181229.035001,NKS710,5.533575,10100.0,44.10000000000001,
False,True,20181229.111839,RPA3540,0.577683,12125.0,178.1,
False,True,20181229.123420,N543PB,0.52429,5000.0,160.1,
False,True,20181229.130122,JBU525,0.641147,12525.0,255.30000000000004,
False,True,20181229.130314,SKW3870,5.822897,7475.0,44.10000000000001,
False,True,20181229.142010,UAL1489,4.023747,6075.0,174.39999999999998,
False,True,20181229.143034,UCA4886,0.8393040000000003,7975.0,162.8,
False,True,20181229.154418,UCA4971,0.758098,6100.0,179.80000000000004,
False,True,20181229.174309,AAL1274,0.9663260000000001,13675.0,242.10000000000002,
False,True,20181229.193814,JBU1572,5.652702,7375.0,44.3,
False,True,20181229.204028,N7MW,0.316734,4975.0,175.99999999999997,
False,True,20181229.214141,SKW3737,5.732316,7900.0,39.8,
False,True,20181229.215413,SWA3832,5.703831,7875.0,41.0,
False,True,20181229.215507,SKW3659,5.703313,7100.0,73.2,non-outlier-LGAarr
False,True,20181229.223540,AAL1722,5.68318,7100.0,43.99999999999999,
False,True,20181229.223901,SKW3583,5.782647,7075.0,37.3,
False,True,20181229.230608,DAL1886,5.760976,7275.0,44.3,non-outlier-LGAarr
False,True,20181230.003319,EDV5505,5.634222,6775.0,39.6,non-outlier-LGAarr
True,False,20181222.191504,EDV5165,4.490932,7850.0,40.8,
True,False,20181222.194208,UAL886,1.2965170000000001,7075.0,129.2,
True,False,20181222.211125,DAL1398,5.76349,15125.0,192.50000000000003,
True,False,20181222.221731,RPA4335,3.990899,7925.0,46.8,
True,False,20181222.224405,AAL310,2.556162,7100.0,33.5,
True,False,20181222.233013,AAL1580,3.17192,6300.0,117.5,
True,False,20181223.030927,JBU429,5.255182,12800.0,254.0,
True,False,20181223.045944,JBU1623,3.1723329999999996,11750.0,267.0,
True,False,20181223.074416,N5272R,3.3222180000000003,1350.0,193.80000000000007,outlier-unknown
True,False,20181223.113525,SWA4045,3.463183,9050.0,182.4,
True,False,20181223.130843,JBU219,1.934171,15325.0,251.90000000000006,
True,False,20181223.140238,N193MB,3.640648,1900.0000000000002,215.49999999999997,
True,False,20181223.142358,N121J,3.0495750000000004,1125.0,214.30000000000004,
True,False,20181223.143118,N496EC,5.615029,2175.0,283.1,
True,False,20181223.143416,N496EC,2.482342,2650.0,270.00000000000006,
True,False,20181223.150109,ENY3803,3.4296180000000005,7750.0,43.1,
True,False,20181223.150909,EJA626,1.778519,5800.0,108.8,
True,False,20181223.152209,N48176,1.1972840000000002,9400.0,65.2,
True,False,20181223.161043,DAL1527,5.803862,15025.0,194.00000000000003,
True,False,20181223.165645,N4181T,3.8876889999999995,2200.0,88.6,
True,False,20181223.170421,DAL2781,1.4910200000000002,15575.0,256.8,
True,False,20181223.174040,ENY3970,2.764745,15999.999999999998,191.10000000000002,
True,False,20181223.182615,N789LR,4.454184,15475.0,193.50000000000003,
True,False,20181223.190237,JBU1895,4.249584,15875.0,190.00000000000006,
True,False,20181223.194419,N66CP,1.6739220000000001,2325.0,256.70000000000005,
True,False,20181223.200345,SWA5229,5.049693,6825.0,37.0,
True,False,20181223.203611,N73EC,4.550532,1100.0,209.2,
True,False,20181224.010250,DAL1702,5.797953,15999.999999999998,191.70000000000005,
True,False,20181224.011921,ENY3550,5.952723,15775.0,168.2,
True,False,20181224.013353,NKS779,5.30758,14325.0,194.80000000000004,
True,False,20181224.030337,JBU135,3.733976,12250.0,261.30000000000007,
True,False,20181224.035440,RPA4454,2.214791,15900.0,230.70000000000002,
True,False,20181224.070551,VOI895,2.186946,15025.0,251.90000000000006,
True,False,20181224.122933,AAL1746,3.167783,8375.0,62.6,
True,False,20181224.123547,SKW3870,3.246756,6875.0,59.3,
True,False,20181224.125132,SKW4149,5.189003,6500.0,59.2,
True,False,20181224.141743,UAL1627,2.080719,5900.0,114.4,
True,False,20181224.141945,N517LR,1.5898149999999998,5900.0,119.7,
True,False,20181224.142517,DAL1338,3.659642,15800.0,192.30000000000007,
True,False,20181224.143003,EDV5161,4.696505,12375.0,251.79999999999998,
True,False,20181224.155758,EJA746,4.319079,15675.0,193.20000000000005,
True,False,20181224.192104,UAL662,2.89879,6925.0,109.9,unknown-EWR
True,False,20181224.211038,UAL2332,4.921878,9400.0,180.6,
True,False,20181224.214536,UAL2293,2.088072,15000.0,152.6,
True,False,20181224.233718,DAL1585,5.939341,14475.0,194.5,
True,False,20181225.012646,JBU1198,3.6867630000000005,9850.0,44.2,
True,False,20181225.042434,UPS1111,2.876289,15975.0,254.2,
True,False,20181225.052907,ETH513,2.271982,10075.0,171.4,
True,False,20181225.130500,SWA2625,4.851017,9800.0,180.5,
True,False,20181225.140857,DAL1428,3.8517929999999994,9650.0,43.9,
True,False,20181225.142815,DAL1733,5.714066,14625.0,191.70000000000005,
True,False,20181225.144950,EJA319,1.9317859999999998,5650.0,114.8,
True,False,20181225.145452,JBU199,5.771112,15300.0,191.4,
True,False,20181225.154659,UAL832,5.224853,15625.0,179.60000000000002,
True,False,20181225.162553,N2225D,3.4711880000000006,1500.0,244.60000000000002,
True,False,20181225.165028,UAL2036,3.9731090000000004,15625.0,181.40000000000003,
True,False,20181225.172336,UAL1527,5.584302,15875.0,185.6,
True,False,20181225.182808,DAL2264,4.234534,15100.0,193.20000000000005,
True,False,20181225.183033,N651CH,5.383499,14300.0,194.80000000000004,
True,False,20181225.192158,N747UC,4.858858,1200.0,126.59999999999998,
True,False,20181225.195946,ENY3576,3.579085,15625.0,192.50000000000003,non-outlier-LGAdep
True,False,20181225.203828,N68358,5.154544,1200.0,269.3,
True,False,20181225.205648,UAL1254,5.896139,6650.0,36.2,
True,False,20181225.212143,DAL1924,5.314679,7200.0,36.2,non-outlier-LGAarr
True,False,20181225.212534,RPA6036,4.986885,6650.0,36.7,non-outlier-LGAarr
True,False,20181225.222431,N2225D,2.566794,1100.0,53.50000000000001,
True,False,20181225.233931,DAL1957,4.868531,14725.0,193.90000000000006,
True,False,20181226.004452,UAL1054,5.75361,14575.0,181.20000000000002,
True,False,20181226.022846,AAL1191,5.866412,6450.0,37.3,
True,False,20181226.031248,JBU1389,4.230347,14575.0,148.6,
True,False,20181226.032243,N264PA,2.538693,10550.0,139.9,
True,False,20181226.105448,N24NY,4.338847,1000.0000000000001,167.6,
True,False,20181226.113127,JBU1203,4.524875,9875.0,180.2,
True,False,20181226.123413,SKW3791,5.884544,8725.0,37.2,
True,False,20181226.125230,JBU461,5.49397,15875.0,187.2,
True,False,20181226.140417,N18TM,2.818307,5675.0,111.0,
True,False,20181226.144803,DAL1733,4.368085,15550.0,155.1,
True,False,20181226.150257,N521QA,4.979537,1950.0,207.6,
True,False,20181226.155650,N763DY,5.222968,925.0,314.00000000000006,
True,False,20181226.163133,NKS921,5.811574,15950.0,192.50000000000003,
